problem_index,problem_text,matched_topic_id,matched_topic,similarity_score
658,"테이블 두 개를 조인하여 뷰 V_1을 정의하고, V_1을 이용하여 뷰 V_2를 정의하였다. 다음 명령 수행 후 결과로 옳은 것은?
            DROP VIEW V_1 C...",29,"관계 데이터 모델, 관계데이터언어(관계대수, 관계해석), 시스템카탈로그와 뷰 등을 포함한 관계데이터베이스 모델에 관한 주제입니다.",0.5285078
659,"데이터베이스에서 병행제어의 목적으로 틀린 것은?
데이터베이스 공유 최소화
데이터베이스 병행 제어의 목적은 여러 사용자가 동시에 데이터베이스를 접근하고 수정하더라도 데이터의 일관성을...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.64187986
660,"IP 주소체계와 관련한 설명으로 틀린 것은?
IPv6의 패킷 헤더는 32 octet의 고정된 길이를 가진다.
이 문제는 IP 주소 체계, 특히 IPv4와 IPv6의 특징을 얼마나 ...",10,"내외부 송수신, 데이터 명세화, 오류 처리방안 명세화, 인터페이스 설계, 미들웨어 솔루션 등을 포함한 인터페이스 상세 설계에 관한 주제입니다.",0.51412696
661,"다음 C언어 프로그램이 실행되었을 때, 실행 결과는?
            ```c
#include <stdio.h>
#include <stdlib.h>

int main(int ...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6231582
662,"OSI 7계층 중 데이터링크 계층에 해당되는 프로토콜이 아닌 것은?
HTTP
이 문제는 OSI 7계층 중 데이터링크 계층에 속하는 프로토콜을 묻고 있습니다.  OSI 7계층은 네트...",45,"인터넷 구성의 개념, 네트워크 7계층, IP, TCP/UDP 등을 포함한 네트워크 기초 활용에 관한 주제입니다.",0.7276837
663,"C언어에서 두 개의 논리 값 중 하나라도 참이면 1을, 모두 거짓이면 0을 반환하는 연산자는?
||
C언어에서 논리 연산자는 두 개의 논리 값(참 또는 거짓)을 입력받아 하나의 논...",33,"데이터베이스 무결성, 칼럼 속성, 키 종류, 반정규화, 정규화 등을 포함한 물리 데이터베이스 모델링에 관한 주제입니다.",0.54498196
664,"IPv6에 대한 특성으로 틀린 것은?
표시방법은 8비트씩 4부분의 10진수로 표시한다.
IPv6는 인터넷 프로토콜 버전 6으로, 기존 IPv4의 주소 부족 문제를 해결하기 위해 개...",45,"인터넷 구성의 개념, 네트워크 7계층, IP, TCP/UDP 등을 포함한 네트워크 기초 활용에 관한 주제입니다.",0.5563711
665,"JAVA의 예외(exception)와 관련한 설명으로 틀린 것은?
문법 오류로 인해 발생한 것
JAVA에서 예외(exception)란 프로그램 실행 중 발생하는 오류를 말합니다. ...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.5369356
666,"TCP/IP 계층 구조에서 IP의 동작 과정에서의 전송 오류가 발생하는 경우에 대비해 오류 정보를 전송하는 목적으로 사용하는 프로토콜은?
ICMP(Internet Control M...",49,"IT 신기술 및 네트워크 장비 트렌드 정보, 네트워크 장비(라우터, 백본 스위치 등) 등을 포함한 네트워크 구축 관리에 관한 주제입니다.",0.6326233
667,"좋은 소프트웨어 설계를 위한 소프트웨어의 모듈간의 결합도(Coupling)와 모듈 내 요소 간 응집도(Cohesion)에 대한 설명으로 옳은 것은?
응집도는 높게 결합도는 낮게 설...",6,"설계 모델링, 소프트웨어 아키텍처, 재사용, 모듈화, 결합도, 응집도 등을 포함한 공통 모듈 설계에 관한 주제입니다.",0.7209075
668,"다음과 같은 형태로 임계 구역의 접근을 제어하는 상호배제 기법은?
            ```
P(S) : while S <= 0 do skip;
S := S - 1;
V(S) :...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6502404
669,"소프트웨어 개발에서 모듈(Module)이 되기 위한 주요 특징에 해당하지 않는 것은?
다른 모듈에서의 접근이 불가능해야 한다.
소프트웨어 개발에서 모듈은 독립적으로 개발, 테스트,...",14,"단위모듈 구현, 단위모듈 테스트 등을 포함한 모듈 구현에 관한 주제입니다.",0.69401646
670,"빈 기억공간의 크기가 20KB, 16KB, 8KB, 40KB 일 때 기억장치 배치 전략으로 “Best Fit""을 사용하여 17KB의 프로그램을 적재할 경우 내부단편화의 크기는 얼마...",40,배치 프로그램 등을 포함한 배치 프로그램 구현에 관한 주제입니다.,0.6004951
671,"다음 C언어프로그램이 실행되었을 때, 실행 결과는?
            ```c
#include <stdio.h>
#include <stdlib.h>
int main(int ar...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.60073197
672,"다음 JAVA 프로그램이 실행되었을 때, 실행 결과는?
            I'm sorry, I can't do that.
        
BCDABCC
이 JAVA 프로그램은...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.6011529
673,"개발 환경 구성을 위한 빌드(Build) 도구에 해당하지 않는 것은?
Kerberos
이 문제는 소프트웨어 개발 과정에서 프로젝트를 빌드(Build)하는 데 사용되는 도구들을 묻고...",18,"소프트웨어 버전관리 도구, 빌드 자동화 도구 등을 포함한 제품소프트웨어 버전관리에 관한 주제입니다.",0.72893065
674,"3개의 페이지 프레임을 갖는 시스템에서 페이지 참조 순서가 1, 2, 1, 0, 4, 1, 3 일 경우 FIFO 알고리즘에 의한 페이지 교체의 경우 프레임의 최종 상태는?
4, 1...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.5402838
675,"다음 C언어 프로그램이 실행되었을 때, 실행 결과는?
            ```c
#include <stdio.h>
#include <stdlib.h>

int main(int ...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.62523556
676,"다음 Python 프로그램이 실행되었을 때, 실행 결과는?
            ```python
a=100
list_data = ['a', 'b', 'c']
dict_data =...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.6576508
677,"C언어에서 정수 변수 a, b에 각각 1, 2가 저장되어 있을 때 다음 식의 연산 결과로 옳은 것은?
            ```
a < b + 2 && a << 1 <= b
``...",41,"데이터 타입, 변수, 연산자 등을 포함한 기본 문법 활용에 관한 주제입니다.",0.58965445
678,"다음 Python 프로그램이 실행되었을 때, 실행 결과는?
            ```python
a = [""대"", ""한"", ""민"", ""국""]
for i in a:
    prin...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.60762817
679,"UNIX 시스템의 쉘(shell)의 주요 기능에 대한 설명이 아닌 것은?
쉘 프로그램 실행을 위해 프로세스와 메모리를 관리한다.
UNIX 시스템에서 쉘(shell)은 사용자가 명령...",44,"운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script 등을 포함한 운영체제 기초 활용에 관한 주제입니다.",0.68801683
680,"소프트웨어 생명주기 모델 중 나선형 모델(Spiral Model)과 관련한 설명으로 틀린 것은??
위험 분석(Risk Analysis)은 반복적인 개발 진행 후 주기의 마지막 단계...",47,"소프트웨어 생명주기 모델, 소프트웨어 개발 방법론, 요구공학 방법론, 비용산정 모델 등을 포함한 소프트웨어개발 방법론 선정에 관한 주제입니다.",0.71573377
681,"정보시스템과 관련한 다음 설명에 해당하는 것은?
            - 각 시스템 간에 공유 디스크를 중심으로 클러스터링으로 엮여 다수의 시스템을 동시에 연결할 수 있다.
- 조...",51,"IT 신기술 및 서버장비 트렌드 정보, 서버장비 운영(Secure-OS, 운영체제, NAS, DAS, SAN, 고가용성 등) 등을 포함한 HW 구축 관리에 관한 주제입니다.",0.71157503
682,"위조된 매체 접근 제어(MAC) 주소를 지속적으로 네트워크로 흘려보내, 스위치 MAC 주소 테이블의 저장 기능을 혼란시켜 더미 허브(Dummy Hub)처럼 작동하게 하는 공격은?
...",49,"IT 신기술 및 네트워크 장비 트렌드 정보, 네트워크 장비(라우터, 백본 스위치 등) 등을 포함한 네트워크 구축 관리에 관한 주제입니다.",0.58135974
683,"다음 내용이 설명하는 스토리지 시스템은?
            - 하드디스크와 같은 데이터 저장장치를 호스트 버스 어댑터에 직접 연결하는 방식
- 저장장치와 호스트 기기 사이에 네...",51,"IT 신기술 및 서버장비 트렌드 정보, 서버장비 운영(Secure-OS, 운영체제, NAS, DAS, SAN, 고가용성 등) 등을 포함한 HW 구축 관리에 관한 주제입니다.",0.5788477
684,"취약점 관리를 위해 일반적으로 수행하는 작업이 아닌 것은?
중단 프로세스 및 닫힌 포트 위주로 확인
취약점 관리란 시스템의 보안을 위협하는 취약점을 찾아내고, 이를 해결하여 시스템...",56,"로그 분석, 보안 솔루션, 취약점 분석 등을 포함한 시스템 보안 구현에 관한 주제입니다.",0.6944846
685,"소프트웨어 생명주기 모델 중 V 모델과 관련한 설명으로 틀린 것은?
요구 분석 및 설계단계를 거치지 않으며 항상 통합 테스트를 중심으로 V 형태를 이룬다.
소프트웨어 생명주기 모델...",14,"단위모듈 구현, 단위모듈 테스트 등을 포함한 모듈 구현에 관한 주제입니다.",0.6688793
686,"블루투스(Bluetooth) 공격과 해당 공격에 대한 설명이 올바르게 연결된 것은?
블루프린팅(BluePrinting) - 블루투스 공격 장치의 검색 활동을 의미
블루투스는 근거리...",54,"암호 알고리즘, 코드오류, 캡슐화, API 오용 등을 포함한 SW개발 보안 구현에 관한 주제입니다.",0.50172746
687,"DoS(Denial of Service) 공격과 관련한 내용으로 틀린 것은?
Smurf 공격은 멀티캐스트(Multicast)를 활용하여 공격 대상이 네트워크의 임의의 시스템에 패킷...",55,"서비스 공격 유형, 서버 인증, 서버 접근통제, 보안 아키텍처, 보안 Framework 등을 포함한 시스템 보안 설계에 관한 주제입니다.",0.5724514
688,"다음 설명에 해당하는 시스템은?
            - 1990년대 David Clock이 처음 제안하였다.
- 비정상적인 접근의 탐지를 위해 의도적으로 설치해 둔 시스템이다.
...",55,"서비스 공격 유형, 서버 인증, 서버 접근통제, 보안 아키텍처, 보안 Framework 등을 포함한 시스템 보안 설계에 관한 주제입니다.",0.66018045
689,"다음이 설명하는 IT 기술은?
            ```
- 컨테이너 응용프로그램의 배포를 자동화하는 오픈소스 엔진이다.
- 소프트웨어 컨테이너 안에 응용 프로그램들을 배치시키는...",16,"애플리케이션 패키징, 애플리케이션 배포 도구, 애플리케이션 모니터링 도구, DRM 등을 포함한 제품소프트웨어 패키징에 관한 주제입니다.",0.7090569
690,"간트 차트(Gantt Chart)에 대한 설명으로 틀린 것은?
수평 막대의 길이는 각 작업(Task)에 필요한 인원수를 나타낸다.
간트 차트는 프로젝트의 각 작업(Task)의 시작...",11,"스택, 큐, 리스트 등 등을 포함한 자료구조에 관한 주제입니다.",0.62569225
691,"Python 기반의 웹 크롤링(Web Crawling) 프레임워크로 옳은 것은?
Scrapy
웹 크롤링이란 웹사이트를 돌아다니며 정보를 자동으로 수집하는 기술입니다.  마치 인터넷...",42,"절차적 프로그래밍 언어, 객체지향 프로그래밍 언어, 스크립트 언어, 선언형 언어 등을 포함한 언어특성 활용에 관한 주제입니다.",0.56796604
692,"Secure 코딩에서 입력 데이터의 보안 약점과 관련한 설명으로 틀린 것은?
자원 삽입 : 사용자가 내부 입력 값을 통해 시스템 내에 사용이 불가능한 자원을 지속적으로 입력함으로써...",54,"암호 알고리즘, 코드오류, 캡슐화, API 오용 등을 포함한 SW개발 보안 구현에 관한 주제입니다.",0.7651962
693,"Windows 파일 시스템인 FAT와 비교했을 때의 NTFS의 특징이 아닌 것은?
보안에 취약
이 문제는 Windows 파일 시스템인 FAT와 NTFS의 차이점을 묻고 있습니다. ...",53,"Secure SDLC(Software Development Life Cycle), 입력데이터 검증 및 표현, 보안기능(인증, 접근제어, 기밀성, 권한 관리 등), 에러처리, 세션통제 등을 포함한 SW개발 보안 설계에 관한 주제입니다.",0.5151187
694,"DES는 몇 비트의 암호화 알고리즘인가?
64
DES(Data Encryption Standard)는 대칭키 암호화 알고리즘의 한 종류입니다.  대칭키 암호화는 암호화와 복호화에 ...",32,"파티셔닝, 클러스터링, 데이터베이스 백업, 테이블 저장 사이징, 데이터 지역화(locality) 등을 포함한 데이터베이스 물리속성 설계에 관한 주제입니다.",0.58323014
695,"리눅스에서 생성된 파일 권한이 644일 경우 umask 값은?
22
리눅스 파일 시스템에서 파일 권한은 소유자, 그룹, 다른 사용자 각각에 대해 읽기(r), 쓰기(w), 실행(x)...",26,"DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리 등을 포함한 응용 SQL 작성에 관한 주제입니다.",0.5284753
