problem_index,problem_text,top_matches
574,"모듈의 독립성을 높이기 위한 결합도(Coupling)와 관련한 설명으로 틀린 것은?
모듈들이 변수를 공유하여 사용하게 하거나 제어 정보를 교류하게 함으로써 결합도를 낮추어야 한다....","[{'rank': 1, 'topic_id': 6, 'topic_description': '설계 모델링, 소프트웨어 아키텍처, 재사용, 모듈화, 결합도, 응집도를 포함한 공통 모듈 설계는 소프트웨어의 재사용 가능한 구성 요소를 설계하는 주제입니다. 모듈 간 독립성을 높이고 시스템 구조를 최적화합니다.', 'combined_score': 0.6934042094838518, 'sbert_score': 0.61675525, 'keyword_score': 0.15390749417666133}, {'rank': 2, 'topic_id': 14, 'topic_description': '단위모듈 구현, 단위모듈 테스트를 포함한 모듈 구현은 소프트웨어의 개별 구성 요소를 개발하고 검증하는 주제입니다. 각 모듈의 독립성과 기능을 보장합니다.', 'combined_score': 0.595647546117908, 'sbert_score': 0.63173205, 'keyword_score': 0.06945992108679543}, {'rank': 3, 'topic_id': 20, 'topic_description': '결함관리 도구, 테스트 자동화 도구, 통합 테스트를 포함한 애플리케이션 통합 테스트는 모듈 간 상호작용을 검증하는 주제입니다. 시스템 전체의 안정성을 보장합니다.', 'combined_score': 0.5316854424494817, 'sbert_score': 0.59035933, 'keyword_score': 0.04570896085853719}]"
575,"TCP헤더와 관련한 설명으로 틀린 것은?
윈도우 크기는 송수신 측의 버퍼 크기로 최대크기는 32767bit 이다.
TCP 헤더는 데이터를 효율적으로 전송하기 위해 여러 정보를 담고...","[{'rank': 1, 'topic_id': 26, 'topic_description': 'DML, DCL, 윈도우 함수, 그룹 함수, 오류 처리를 포함한 응용 SQL 작성은 데이터 조작과 권한 관리를 위한 쿼리를 작성하는 주제입니다. 복잡한 데이터 분석을 지원합니다.', 'combined_score': 0.5407325445322156, 'sbert_score': 0.42591566, 'keyword_score': 0.1558207954209152}, {'rank': 2, 'topic_id': 10, 'topic_description': '내외부 송수신, 데이터 명세화, 오류 처리 방안 명세화, 미들웨어 솔루션을 포함한 인터페이스 상세 설계는 인터페이스의 세부 구현을 설계하는 주제입니다. 데이터 흐름과 오류 대응 전략을 구체화합니다.', 'combined_score': 0.4485228964387585, 'sbert_score': 0.46456817, 'keyword_score': 0.05988844201934415}, {'rank': 3, 'topic_id': 45, 'topic_description': '인터넷 구성, 네트워크 7계층, IP, TCP/UDP를 포함한 네트워크 기초 활용은 네트워크 구조와 프로토콜을 이해하는 주제입니다. 데이터 통신의 기초를 다룹니다.', 'combined_score': 0.43799394522180335, 'sbert_score': 0.46536684, 'keyword_score': 0.05118749979163934}]"
576,"모듈화(Modularity)와 관련한 설명으로 틀린 것은?
모듈의 수가 증가하면 상대적으로 각 모듈의 크기가 커지며, 모듈 사이의 상호교류가 감소하여 과부하(Overload) 현상...","[{'rank': 1, 'topic_id': 6, 'topic_description': '설계 모델링, 소프트웨어 아키텍처, 재사용, 모듈화, 결합도, 응집도를 포함한 공통 모듈 설계는 소프트웨어의 재사용 가능한 구성 요소를 설계하는 주제입니다. 모듈 간 독립성을 높이고 시스템 구조를 최적화합니다.', 'combined_score': 0.7819292067111508, 'sbert_score': 0.7274115, 'keyword_score': 0.14599216863076805}, {'rank': 2, 'topic_id': 14, 'topic_description': '단위모듈 구현, 단위모듈 테스트를 포함한 모듈 구현은 소프트웨어의 개별 구성 요소를 개발하고 검증하는 주제입니다. 각 모듈의 독립성과 기능을 보장합니다.', 'combined_score': 0.7664691604026599, 'sbert_score': 0.7434953, 'keyword_score': 0.12531450956894516}, {'rank': 3, 'topic_id': 20, 'topic_description': '결함관리 도구, 테스트 자동화 도구, 통합 테스트를 포함한 애플리케이션 통합 테스트는 모듈 간 상호작용을 검증하는 주제입니다. 시스템 전체의 안정성을 보장합니다.', 'combined_score': 0.5434505740308244, 'sbert_score': 0.5861615, 'keyword_score': 0.054397684061739816}]"
577,"다음 중 페이지 교체(Page Replacement)알고리즘이 아닌 것은?
LUF(Least Used First)
페이지 교체 알고리즘은 메모리에 모든 페이지를 적재할 수 없을 때...","[{'rank': 1, 'topic_id': 42, 'topic_description': '절차적, 객체지향, 스크립트, 선언형 언어를 포함한 언어특성 활용은 다양한 프로그래밍 언어의 특성을 활용하는 주제입니다. 언어별 최적의 코딩 방식을 적용합니다.', 'combined_score': 0.5269950731867888, 'sbert_score': 0.40874383, 'keyword_score': 0.012802424454659511}, {'rank': 2, 'topic_id': 44, 'topic_description': '운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script를 포함한 운영체제 기초 활용은 시스템 자원을 관리하는 주제입니다. OS의 기본 기능을 활용합니다.', 'combined_score': 0.434852991059104, 'sbert_score': 0.37947303, 'keyword_score': 0.008403162911470318}, {'rank': 3, 'topic_id': 35, 'topic_description': '초기데이터 구축, ETL, 파일 처리 기술을 포함한 데이터 전환 기술은 데이터를 새로운 시스템으로 전환하는 주제입니다. 데이터 무결성과 효율적인 마이그레이션을 보장합니다.', 'combined_score': 0.41018543697769494, 'sbert_score': 0.37194726, 'keyword_score': 0.007209534061344007}]"
578,"C언어에서의 변수 선언으로 틀린 것은?
int else;
C언어에서 변수를 선언할 때는 몇 가지 규칙을 따라야 합니다.  변수 이름은 영문자, 숫자, 밑줄(_)로 시작해야 하며, ...","[{'rank': 1, 'topic_id': 41, 'topic_description': '데이터 타입, 변수, 연산자를 포함한 기본 문법 활용은 프로그래밍 언어의 기본 요소를 사용하는 주제입니다. 코드 작성의 기초를 다룹니다.', 'combined_score': 0.5972031770358315, 'sbert_score': 0.49650395, 'keyword_score': 0.1124622987242628}, {'rank': 2, 'topic_id': 42, 'topic_description': '절차적, 객체지향, 스크립트, 선언형 언어를 포함한 언어특성 활용은 다양한 프로그래밍 언어의 특성을 활용하는 주제입니다. 언어별 최적의 코딩 방식을 적용합니다.', 'combined_score': 0.44023624062538147, 'sbert_score': 0.5502953, 'keyword_score': 0.0}, {'rank': 3, 'topic_id': 2, 'topic_description': '요구 분석 기법, UML, 애자일(Agile)을 포함한 요구사항 확인은 사용자와 이해관계자의 요구를 명확히 정의하고 문서화하는 주제입니다. 워크스루, 인스펙션, 프로토타이핑 등의 기법을 활용해 요구사항의 완성도를 높입니다.', 'combined_score': 0.38715481758117676, 'sbert_score': 0.48394352, 'keyword_score': 0.0}]"
579,"파일 디스크립터(File Descriptor)에 대한 설명으로 틀린 것은?
사용자가 파일 디스크립터를 직접 참조할 수 있다.
파일 디스크립터는 운영체제가 파일을 관리하기 위해 사용...","[{'rank': 1, 'topic_id': 35, 'topic_description': '초기데이터 구축, ETL, 파일 처리 기술을 포함한 데이터 전환 기술은 데이터를 새로운 시스템으로 전환하는 주제입니다. 데이터 무결성과 효율적인 마이그레이션을 보장합니다.', 'combined_score': 0.5142577110235664, 'sbert_score': 0.39282215, 'keyword_score': 0.13464622037283916}, {'rank': 2, 'topic_id': 44, 'topic_description': '운영체제 종류, 메모리 관리, 프로세스 스케쥴링, 환경변수, shell script를 포함한 운영체제 기초 활용은 시스템 자원을 관리하는 주제입니다. OS의 기본 기능을 활용합니다.', 'combined_score': 0.43858930468559265, 'sbert_score': 0.5482366, 'keyword_score': 0.0}, {'rank': 3, 'topic_id': 43, 'topic_description': '라이브러리, 데이터 입출력, 예외 처리, 프로토타입을 포함한 라이브러리 활용은 소프트웨어 기능을 확장하는 주제입니다. 재사용 가능한 코드를 효율적으로 사용합니다.', 'combined_score': 0.41678887605667114, 'sbert_score': 0.5209861, 'keyword_score': 0.0}]"
580,"침입탐지 시스템(IDS : Intrusion Detection System)과 관련한 설명으로 틀린 것은?
이상 탐지 기법(Anomaly Detection)은 Signature B...","[{'rank': 1, 'topic_id': 55, 'topic_description': '서비스 공격 유형, 서버 인증, 접근통제, 보안 아키텍처를 포함한 시스템 보안 설계는 시스템 전체의 보안을 설계하는 주제입니다. 외부 위협에 대응합니다.', 'combined_score': 0.6134124813194923, 'sbert_score': 0.5167656, 'keyword_score': 0.08814080268354496}, {'rank': 2, 'topic_id': 56, 'topic_description': '로그 분석, 보안 솔루션, 취약점 분석을 포함한 시스템 보안 구현은 보안 시스템을 운영하고 점검하는 주제입니다. 시스템의 취약점을 식별하고 대응합니다.', 'combined_score': 0.5602188975861109, 'sbert_score': 0.56952477, 'keyword_score': 0.04609723686475818}, {'rank': 3, 'topic_id': 1, 'topic_description': '플랫폼 기능, 성능 특성, 운영체제, 네트워크, DBMS, 비즈니스융합분석을 포함한 현행 시스템 분석은 시스템의 하드웨어 및 소프트웨어 구성, 성능, 인터페이스를 평가하는 주제입니다. 이를 통해 시스템의 병목 현상을 식별하고 최적화 방안을 도출합니다.', 'combined_score': 0.48067025137778463, 'sbert_score': 0.503152, 'keyword_score': 0.03444041982281912}]"
581,정보 시스템 내에서 어떤 주체가 특정 개체에 접근하려 할 때 양쪽의 보안 레이블(Security Label)에 기초하여 높은 보안 수준을 요구하는 정보(객체)가 낮은 보안 수준의 ...,"[{'rank': 1, 'topic_id': 56, 'topic_description': '로그 분석, 보안 솔루션, 취약점 분석을 포함한 시스템 보안 구현은 보안 시스템을 운영하고 점검하는 주제입니다. 시스템의 취약점을 식별하고 대응합니다.', 'combined_score': 0.7251115559712302, 'sbert_score': 0.6563894, 'keyword_score': 0.24410656720034327}, {'rank': 2, 'topic_id': 55, 'topic_description': '서비스 공격 유형, 서버 인증, 접근통제, 보안 아키텍처를 포함한 시스템 보안 설계는 시스템 전체의 보안을 설계하는 주제입니다. 외부 위협에 대응합니다.', 'combined_score': 0.6476897135015739, 'sbert_score': 0.6389583, 'keyword_score': 0.16663090369893388}, {'rank': 3, 'topic_id': 54, 'topic_description': '암호 알고리즘, 코드오류, 캡슐화, API 오용을 포함한 SW개발 보안 구현은 보안 기능을 실제로 구현하는 주제입니다. 안전한 코드를 작성합니다.', 'combined_score': 0.6364944703346551, 'sbert_score': 0.6303559, 'keyword_score': 0.1613663177956781}]"
582,"구글의 구글 브레인 팀이 제작하여 공개한 기계 학습(Machine Leaming)을 위한 오픈소스 소프트웨어 라이브러리는?
텐서플로(TensorFlow)
이 문제는 구글에서 개발하...","[{'rank': 1, 'topic_id': 43, 'topic_description': '라이브러리, 데이터 입출력, 예외 처리, 프로토타입을 포함한 라이브러리 활용은 소프트웨어 기능을 확장하는 주제입니다. 재사용 가능한 코드를 효율적으로 사용합니다.', 'combined_score': 0.5738648314932896, 'sbert_score': 0.5911584, 'keyword_score': 0.023346095670338816}, {'rank': 2, 'topic_id': 15, 'topic_description': 'IDE 도구, 협업도구, 형상관리 도구를 포함한 통합 구현 관리는 소프트웨어 개발 환경을 관리하는 주제입니다. 팀 협업과 코드 버전 관리를 통해 개발 효율성을 높입니다.', 'combined_score': 0.5566136752590211, 'sbert_score': 0.4975572, 'keyword_score': 0.0366753590251025}, {'rank': 3, 'topic_id': 12, 'topic_description': '프로시저, 프로그램 디버깅, 단위테스트 도구를 포함한 데이터 조작 프로시저 작성은 데이터 처리 로직을 구현하는 주제입니다. 코드 안정성을 위해 디버깅과 테스트를 수행합니다.', 'combined_score': 0.5493240588244349, 'sbert_score': 0.5124624, 'keyword_score': 0.032231385337058334}]"
583,"국내 IT 서비스 경쟁력 강화를 목표로 개발되었으며 인프라 제어 및 관리 환경, 실행 환경, 개발 환경, 서비스 환경, 운영환경으로 구성되어 있는 개방형 클라우드 컴퓨팅 플랫폼은?...","[{'rank': 1, 'topic_id': 51, 'topic_description': 'IT 신기술, 서버장비 운영(Secure-OS, NAS, DAS, SAN, 고가용성)을 포함한 HW 구축 관리는 하드웨어 인프라를 관리하는 주제입니다. 시스템 안정성과 가용성을 보장합니다.', 'combined_score': 0.7181182212412829, 'sbert_score': 0.68983716, 'keyword_score': 0.06293870734938957}, {'rank': 2, 'topic_id': 52, 'topic_description': 'IT 신기술, 데이터베이스 관리 기능, 표준화를 포함한 DB 구축 관리는 데이터베이스 시스템을 설계하고 관리하는 주제입니다. 데이터 관리의 효율성을 높입니다.', 'combined_score': 0.7046805140714889, 'sbert_score': 0.6308506, 'keyword_score': 0.0757164343286923}, {'rank': 3, 'topic_id': 50, 'topic_description': 'IT 신기술, SW 개발 트렌드, 보안 정책을 포함한 SW 구축 관리는 소프트웨어 개발 프로젝트를 관리하는 주제입니다. 최신 트렌드와 보안을 반영합니다.', 'combined_score': 0.645731485345233, 'sbert_score': 0.59050083, 'keyword_score': 0.0656199583584907}]"
584,"정보 보안을 위한 접근 제어(Access Control)과 관련한 설명으로 틀린 것은?
DBMS에 보안 정책을 적용하는 도구인 XDMCP를 통해 데이터베이스에 대한 접근제어를 수행...","[{'rank': 1, 'topic_id': 55, 'topic_description': '서비스 공격 유형, 서버 인증, 접근통제, 보안 아키텍처를 포함한 시스템 보안 설계는 시스템 전체의 보안을 설계하는 주제입니다. 외부 위협에 대응합니다.', 'combined_score': 0.7159311292254977, 'sbert_score': 0.6449139, 'keyword_score': 0.08693057394905021}, {'rank': 2, 'topic_id': 56, 'topic_description': '로그 분석, 보안 솔루션, 취약점 분석을 포함한 시스템 보안 구현은 보안 시스템을 운영하고 점검하는 주제입니다. 시스템의 취약점을 식별하고 대응합니다.', 'combined_score': 0.690292881760399, 'sbert_score': 0.64229286, 'keyword_score': 0.07669823005994982}, {'rank': 3, 'topic_id': 53, 'topic_description': 'Secure SDLC, 입력데이터 검증, 인증, 접근제어, 세션통제를 포함한 SW개발 보안 설계는 소프트웨어 개발에서 보안을 강화하는 주제입니다. 보안 취약점을 최소화합니다.', 'combined_score': 0.6552514704934829, 'sbert_score': 0.65873504, 'keyword_score': 0.05575007278405128}]"
585,"소프트웨어 개발 프레임워크와 관련한 설명으로 틀린 것은?
라이브러리와 달리 사용자 코드가 직접호출하여 사용하기 때문에 소프트웨어 개발프레임워크가 직접 코드의 흐름을 제어할수 없다....","[{'rank': 1, 'topic_id': 48, 'topic_description': '소프트웨어 개발 표준, 테일러링 기준, 개발 프레임워크를 포함한 소프트웨어개발 방법론 테일러링은 개발 프로세스를 프로젝트에 맞게 조정하는 주제입니다. 유연한 개발 방식을 적용합니다.', 'combined_score': 0.7612213494158409, 'sbert_score': 0.71230066, 'keyword_score': 0.06275117925314073}, {'rank': 2, 'topic_id': 43, 'topic_description': '라이브러리, 데이터 입출력, 예외 처리, 프로토타입을 포함한 라이브러리 활용은 소프트웨어 기능을 확장하는 주제입니다. 재사용 가능한 코드를 효율적으로 사용합니다.', 'combined_score': 0.7274019726009406, 'sbert_score': 0.7123653, 'keyword_score': 0.05164529854242772}, {'rank': 3, 'topic_id': 47, 'topic_description': '소프트웨어 생명주기 모델, 개발 방법론, 요구공학 방법론, 비용산정 모델을 포함한 소프트웨어개발 방법론 선정은 프로젝트에 적합한 개발 방식을 선택하는 주제입니다. 효율적인 개발 프로세스를 설계합니다.', 'combined_score': 0.6686566434683423, 'sbert_score': 0.66500306, 'keyword_score': 0.04480706474031225}]"
